CODE_LIGNE;LIB_LIGNE;ELECT;RG_TRONCON;PKD;PKF;IDGAIA;X_D_L93;Y_D_L93;X_F_L93;Y_F_L93;X_D_WGS84;Y_D_WGS84;X_F_WGS84;Y_F_WGS84;C_GEO_D;C_GEO_F;Geo Point;Geo Shape
849000;Ligne de Dijon-Ville à Is-sur-Tille;25000 volts alternatif;1;325+543;346+806;77a9ea18-e28c-11e8-92ff-01b064e0362d;855690.5313000008;6696975.609900001;860260.4175999984;6715477.888099998;5.062705475126403;47.35481114447503;5.129832199967969;47.52021534007557;47.3548111445,5.06270547513;47.5202153401,5.12983219997;47.4303424647,5.11502817935;"{""type"": ""LineString"", ""coordinates"": [[5.062705475126402, 47.354811144444916], [5.063382958001309, 47.35775721183998], [5.063541407048189, 47.35844618912629], [5.063821716141815, 47.35947687761672], [5.064163863227377, 47.360327365740574], [5.06461395786328, 47.36100462151644], [5.065210250518795, 47.36160919458126], [5.065931937940518, 47.362195961426345], [5.066802528498529, 47.362780074385384], [5.071510241492983, 47.36570257070034], [5.072192262160761, 47.36612591880633], [5.075767134763979, 47.36835942215832], [5.079463017899452, 47.370668216448955], [5.084855240046258, 47.37403680733951], [5.088438407551005, 47.37627153036456], [5.092210156437595, 47.378623542618115], [5.101351114630659, 47.384283303215746], [5.110147975925196, 47.389771050244], [5.110824950660121, 47.39019329184773], [5.115151601416807, 47.39290239292118], [5.124040355657279, 47.398440417545444], [5.125090860186895, 47.39919213439868], [5.1256972522636, 47.399733926640664], [5.126331825234537, 47.4004075788925], [5.126961746845826, 47.401252626479724], [5.127268959059172, 47.40176873488187], [5.12770469053353, 47.40263290566269], [5.127813980840643, 47.40294358490268], [5.127963262958059, 47.40336793777134], [5.128152116220847, 47.404369002709664], [5.128133127049977, 47.40676014126201], [5.128097721192086, 47.41122542424302], [5.128073959643544, 47.420310336527365], [5.128070836058126, 47.420467672183], [5.127993539319508, 47.42435977004438], [5.127850038375138, 47.42507224201421], [5.127639229010065, 47.425831428848866], [5.125155774546439, 47.43149117443212], [5.124319902732722, 47.43337493431955], [5.122090041606805, 47.438399574020835], [5.121364645697414, 47.44007918656762], [5.121149920507485, 47.44103309541554], [5.121069123765127, 47.441891120833546], [5.121156057178363, 47.442637071991314], [5.121248606908876, 47.44323497145783], [5.12130419053915, 47.4433821017551], [5.12147941393241, 47.4438459227492], [5.121894945049212, 47.444712874209884], [5.12311047650868, 47.4461911591964], [5.128882010812178, 47.452774605975165], [5.133824542880708, 47.45839962104812], [5.136580113553885, 47.46156502729015], [5.138034933138483, 47.4632046925634], [5.138668575806495, 47.464119682132896], [5.139036772269147, 47.46500061263606], [5.13920680327804, 47.46580731586227], [5.139225801235463, 47.46657007225917], [5.139081070931574, 47.4675460810836], [5.138830243858318, 47.46811999778604], [5.13873909605819, 47.4683285494338], [5.138121691594926, 47.46968949707274], [5.13752813834639, 47.470642596099644], [5.136936409669763, 47.47135426755696], [5.133229069998294, 47.47486399909655], [5.132318644695992, 47.47571794902606], [5.129685933187304, 47.47818714847824], [5.127293779147108, 47.48041550700233], [5.126517249673281, 47.48128411876823], [5.12597080296546, 47.48209823629397], [5.125513091296055, 47.48300984837839], [5.125293895670358, 47.48414292014469], [5.125267050618898, 47.4852023998908], [5.125295034980106, 47.48879933701817], [5.125300455789882, 47.49385278549204], [5.125303424471938, 47.495752187552554], [5.125304690489864, 47.49656246362496], [5.12530794568939, 47.503585948706466], [5.125286424429083, 47.51027503892842], [5.125291863557361, 47.51098780121812], [5.125383204704489, 47.513071477322534], [5.125738935795844, 47.51471136188352], [5.125968214756741, 47.51531181051869], [5.126023948884875, 47.515457767221164], [5.126454475703483, 47.51643117375932], [5.126736914380605, 47.51700165337163], [5.127059679388043, 47.5174789368158], [5.127272370068678, 47.51773453635695], [5.128003614968392, 47.51854160442448], [5.128115075896552, 47.51866462118434], [5.128293555752435, 47.518872426699694], [5.12838746150404, 47.51898176227335], [5.129832199967968, 47.52021534004639]]}"
304300;Raccordement ferroviaire sud de Dunkerque;25000 volts alternatif;1;000+000;007+532;77ae9c96-e28c-11e8-92ff-01b064e0362d;644951.3762999997;7097244.7502;640978.0855000019;7100410.150199998;2.218001831581994;50.968674922022885;2.161085279424056;50.99669959541552;50.968674922,2.21800183158;50.9966995954,2.16108527942;50.9696094282,2.18543226387;"{""type"": ""LineString"", ""coordinates"": [[2.218001831581992, 50.96867492201062], [2.211915505334853, 50.963905406715284], [2.207700065396208, 50.96019540218025], [2.204371402355227, 50.95828006634367], [2.202338823624255, 50.95785039066675], [2.197442059386731, 50.95737887480884], [2.193527084238948, 50.957490785986444], [2.189611119184924, 50.95827771624969], [2.183853075712626, 50.961088327733286], [2.177148615302313, 50.96655061494558], [2.171927186328213, 50.9731615394492], [2.161085279424054, 50.99669959540337]]}"
561316;Raccordement de La Clarté (Le Mans);1500 volts continu;1;000+065;000+812;77acd466-e28c-11e8-92ff-01b064e0362d;491184.41110000014;6767956.0397000015;489852.2550000027;6767222.0185;0.200637106539493;47.97867661663959;0.183144328458511;47.971648906166116;47.9786766166,0.200637106539;47.9716489062,0.183144328459;47.9735107842,0.192412822302;"{""type"": ""LineString"", ""coordinates"": [[0.20063710653949, 47.978676616612915], [0.200118544150316, 47.977587730231676], [0.198691811582721, 47.97650022593747], [0.197542549716529, 47.97577997994766], [0.192559647753579, 47.972984571546654], [0.190142011833292, 47.9716644752716], [0.188918408880465, 47.971284044208595], [0.187464443157269, 47.970983507214974], [0.185966462444246, 47.970829743718554], [0.18492360592865, 47.97092267978795], [0.184047437890399, 47.97118642780915], [0.183144328458509, 47.9716489061394]]}"
690000;Ligne de Vierzon à Saincaize;25000 volts alternatif;1;236+140;291+806;77ae6450-e28c-11e8-92ff-01b064e0362d;657400.9002000019;6666121.9114000015;705449.5830999985;6647941.5326000005;2.438404065065006;47.09399002308882;3.07162716543181;46.93164731782984;47.0939900231,2.43840406507;46.9316473178,3.07162716543;47.0060452262,2.75587357043;"{""type"": ""LineString"", ""coordinates"": [[2.438404065065006, 47.09399002307525], [2.441022262377147, 47.09387061354967], [2.448358875696522, 47.09350134384712], [2.451527591328063, 47.09334864263249], [2.454012260273797, 47.09322884502006], [2.455434215443703, 47.09318701056606], [2.457293557818037, 47.0932362031385], [2.459743966338756, 47.09340948130518], [2.462455074750015, 47.09357582941051], [2.46541927227096, 47.09396144180496], [2.465603246525859, 47.094002384021124], [2.466831241700692, 47.094275661338756], [2.469252860122201, 47.09497446103398], [2.472016019849678, 47.09588511200629], [2.473564627079926, 47.096223866334746], [2.474853817374043, 47.09644007093485], [2.47617910563879, 47.096599794796774], [2.477564732809557, 47.09664651370307], [2.478773292241029, 47.09662769776013], [2.481938124165766, 47.09644775850919], [2.482245390318455, 47.09643239226096], [2.484759008931628, 47.09630665147508], [2.487555595014736, 47.096183546538455], [2.490152115193926, 47.09600695422344], [2.492168634384468, 47.09573267583379], [2.493758674417773, 47.09545649588239], [2.494964036759434, 47.09519771500052], [2.495088161981429, 47.095171066268286], [2.496608529889839, 47.09474083071308], [2.498426222644687, 47.09418242421116], [2.500650077217606, 47.09325360119027], [2.502375826335599, 47.09237922245146], [2.503626295841476, 47.091656489825404], [2.505474031255921, 47.09038617517834], [2.50659552588397, 47.08950914706934], [2.507817458324154, 47.08837368173428], [2.51049612416859, 47.08591008728893], [2.511560569814429, 47.085084517121096], [2.513269325655031, 47.08404736750361], [2.514717223188031, 47.08338696311691], [2.51609578093271, 47.08286688567889], [2.516643625868447, 47.08270924828673], [2.518629000093207, 47.08213794375012], [2.524514031392498, 47.08048287884611], [2.52645023393306, 47.07982743870314], [2.527805468198693, 47.07924240504262], [2.529137836165816, 47.07856018139665], [2.530340961795848, 47.07775606608686], [2.535229313625935, 47.07394111316069], [2.536189693837652, 47.07324373079859], [2.536417954183128, 47.07307797427475], [2.537646913496148, 47.072340877018576], [2.54076407247085, 47.070613929166], [2.546783111008152, 47.06734501116997], [2.547970444072237, 47.06667153360893], [2.54810004044307, 47.06660064757118], [2.548631513275774, 47.0663136633859], [2.556880616704069, 47.06185861276561], [2.562486054855609, 47.05886236816876], [2.564680913677686, 47.057665210592624], [2.569388906183462, 47.055150638149215], [2.571753709321411, 47.054002536063244], [2.574579981565306, 47.05286417608395], [2.574764545353533, 47.05279207323628], [2.579694853453261, 47.05086576949658], [2.582454145572721, 47.04982535572087], [2.584066268522482, 47.04917724917246], [2.585804763693596, 47.04860367463691], [2.593576714874487, 47.04682450381562], [2.594688322385264, 47.04650750212831], [2.596057173345523, 47.04591901591142], [2.597138230150062, 47.04538075105436], [2.59855120786065, 47.04443715192269], [2.600433642616, 47.04308650133503], [2.60159541373574, 47.04243450897864], [2.602916075779893, 47.04187344697589], [2.605563425479677, 47.04074989368705], [2.606643222818661, 47.040357157871114], [2.607609922721243, 47.04005304607601], [2.611280893746299, 47.03890853810017], [2.612881875248874, 47.0384365951097], [2.614221450170531, 47.03810938061883], [2.616904511607936, 47.0375710401462], [2.620251237128671, 47.037207084091676], [2.621908820478995, 47.037083079569996], [2.622050713725031, 47.03707283624995], [2.632066332760528, 47.03634937479076], [2.643551415573956, 47.03546105571186], [2.653242436775621, 47.03476366695393], [2.65481022228621, 47.03462151744508], [2.655993616154305, 47.0344763035595], [2.658079523994977, 47.034089202412055], [2.660165243462601, 47.03359376866486], [2.665214423936339, 47.03207897515844], [2.679653492288227, 47.02768702078271], [2.684453593328968, 47.026255325944454], [2.685378077926337, 47.02597955378249], [2.692382310427509, 47.02387071120886], [2.695665053677718, 47.022988965593996], [2.697228299506485, 47.02258100165844], [2.700604090627365, 47.0218374176467], [2.705471902476683, 47.02081439468043], [2.70637229182053, 47.02057398251905], [2.707354840933491, 47.02029797590865], [2.709257254600072, 47.01957212678573], [2.712442208825072, 47.01813793611744], [2.712883104951581, 47.01794063806779], [2.717979496188153, 47.01565981879095], [2.724915215581811, 47.0125537402947], [2.732940458094391, 47.009004809884495], [2.73500437444548, 47.00809335946912], [2.739009049071745, 47.00632465336309], [2.740846301815784, 47.00547123196596], [2.742359815661208, 47.004616235267655], [2.744585183235812, 47.00325891726482], [2.746349270298535, 47.00219074187138], [2.748380513513275, 47.00086136875271], [2.748891135912757, 47.00055109697269], [2.74945686145765, 47.00020733721456], [2.750856284848606, 46.99933662339301], [2.752041438743535, 46.99876476970436], [2.753604966335486, 46.99819371309126], [2.755558167112649, 46.99773672363267], [2.757120209283704, 46.99748113464191], [2.758504033313009, 46.99741122677922], [2.760017567072136, 46.99742247433477], [2.760913723589618, 46.9974601517499], [2.762109695693962, 46.997620970188585], [2.764354327638843, 46.998102897673306], [2.765717715463787, 46.99846417843202], [2.768169470505282, 46.999113810227335], [2.769977477687511, 46.99940867522479], [2.771372475251233, 46.99950043958348], [2.77395027236017, 46.999529787620894], [2.776126819574873, 46.99936413611684], [2.781662745689007, 46.99894596018316], [2.782034094356442, 46.99891390850164], [2.793219782772285, 46.997947878114196], [2.796058582561188, 46.997734493507885], [2.797986124731363, 46.997713612917885], [2.799191896930914, 46.99781280019193], [2.800373415120128, 46.99798918051053], [2.801682199332252, 46.99831894003971], [2.804661136634979, 46.99939168579807], [2.807549168914836, 47.00055509565973], [2.809533010143966, 47.001162194228264], [2.810874035640528, 47.00144885234373], [2.812588056106706, 47.001653903508675], [2.8142198086032, 47.001713172916716], [2.816064953355203, 47.00161904515824], [2.817520252552576, 47.00140292064708], [2.819046982678913, 47.00104126500401], [2.82025448424569, 47.00065482285845], [2.821699304696435, 47.000017938498495], [2.821992518994386, 46.99985833377514], [2.822666298978433, 46.99949157242827], [2.824654073483992, 46.99796886861452], [2.825537062464852, 46.99705038480922], [2.826039187421099, 46.996359701439815], [2.826598551502482, 46.99523600542055], [2.827017577086473, 46.993580487542104], [2.827092073395745, 46.9925103448074], [2.827059373218469, 46.991644643296304], [2.826887054534329, 46.991111121165886], [2.826790103467824, 46.990810946859796], [2.82562812991229, 46.98816369507186], [2.824993710391476, 46.986924930431755], [2.824312898809523, 46.98541911256651], [2.824114318122051, 46.98468259912658], [2.823999286414756, 46.983703505438456], [2.82415171592529, 46.98203237987227], [2.824647507097942, 46.9806706522483], [2.824914227961459, 46.98019035392037], [2.825117576589012, 46.979824167914835], [2.825507413760312, 46.97932770884612], [2.826120120500705, 46.97856132718757], [2.826878976177909, 46.97783434644821], [2.827637397295312, 46.97723680294945], [2.828383674028716, 46.97673631993898], [2.829378211849493, 46.97622001841739], [2.830514442540255, 46.97574436826162], [2.832171009076273, 46.975180472780885], [2.833992694301253, 46.97472196358888], [2.844666193574789, 46.97283111708709], [2.846906481177186, 46.97243410047494], [2.848703947193141, 46.97210477169395], [2.855775298409524, 46.970827477409514], [2.867788631284613, 46.96869795226121], [2.872612533062408, 46.967878173210536], [2.876715867412935, 46.96713309707187], [2.880848108596139, 46.96639387319382], [2.884652627884888, 46.965746028563736], [2.889023777548916, 46.96480230966462], [2.889766514128352, 46.96464193484672], [2.890675665787799, 46.9643785743774], [2.898773539757655, 46.96203236936793], [2.904171725314629, 46.960467909594975], [2.912268410576008, 46.958120740748335], [2.920082465499329, 46.955854767649626], [2.921018264426316, 46.955583349315816], [2.931805537663044, 46.95245387252596], [2.932077396008143, 46.952374986480756], [2.938932358807356, 46.95039312643406], [2.945401477343862, 46.948541366769184], [2.946149080087699, 46.94832733684802], [2.954030132006586, 46.94603826065447], [2.954576996925185, 46.94587939462989], [2.955530042525491, 46.945581475936585], [2.95630170219964, 46.945274442079146], [2.957086225566903, 46.94495532415746], [2.959372497731268, 46.94386335552636], [2.959972555647937, 46.943540562977226], [2.960808537206441, 46.94309084718774], [2.96163132345616, 46.9425183159997], [2.96624708627858, 46.938634151678116], [2.966505236814925, 46.93841689619433], [2.967363083867832, 46.937680736879386], [2.968302584156195, 46.936907307918496], [2.968983293265126, 46.93646937841747], [2.969789359978083, 46.93602432982533], [2.971160433939911, 46.93534201293333], [2.972924939743753, 46.93461251470772], [2.97469157713195, 46.93417819910087], [2.975238310082956, 46.934076619728], [2.976047525345415, 46.933926267094854], [2.97755812670885, 46.93376810449819], [2.978627713111882, 46.933726071977084], [2.98223983740732, 46.933750785858045], [2.986646942109116, 46.93384582363644], [2.992158559990561, 46.9339644410507], [2.993955446634221, 46.93398528361472], [2.995030253093928, 46.93388825118544], [2.996576451324064, 46.933645373832206], [3.00604770177872, 46.93132019192909], [3.008143271063419, 46.93085810787794], [3.010175395757705, 46.93057629081246], [3.011291068155122, 46.930524748534474], [3.012356124990092, 46.930554474472885], [3.013300963543176, 46.9306433625717], [3.0145534875237, 46.93079960893597], [3.016223585262168, 46.93112538331115], [3.019452985001104, 46.93205084276937], [3.020207076967913, 46.93224357068691], [3.020399529190467, 46.93229275577329], [3.021625578215475, 46.93248771553636], [3.023332882444804, 46.93263975111026], [3.02531288970902, 46.932631575838165], [3.02805883655915, 46.93231415451233], [3.031086187286743, 46.931908898186514], [3.034843321857777, 46.93143980840824], [3.036366845507613, 46.931415066852615], [3.037044120909616, 46.931449925555455], [3.038374749104777, 46.93160858450619], [3.040205660873255, 46.93200438736478], [3.041930724318581, 46.93252655863859], [3.042970054978826, 46.93292568914705], [3.045014015805532, 46.93377439514165], [3.048889673897983, 46.935633594892735], [3.04955798749614, 46.9359650642282], [3.050702920957038, 46.93640379666723], [3.052032532840397, 46.93672441475893], [3.053600689120795, 46.937015479554724], [3.05596655687012, 46.93713561266361], [3.056874246248033, 46.93709535554068], [3.058446429136016, 46.93693169007659], [3.059414837424391, 46.93680174978305], [3.059733520814649, 46.93673457871041], [3.061924773604994, 46.936272685323985], [3.064014004368926, 46.93585231248113], [3.064551014887823, 46.935740944925044], [3.065127299882629, 46.93562032941756], [3.065271401703564, 46.93559242326533], [3.066517577047726, 46.93536756780424], [3.067019497094629, 46.93527699822934], [3.068062201960296, 46.935088838295115], [3.068703159848956, 46.934895819324225], [3.069767417798475, 46.934531626421084], [3.070408009815657, 46.934190470349165], [3.070634602699673, 46.9339838075929], [3.070958632461109, 46.93366685088733], [3.071304386843043, 46.93323525878831], [3.071466059091792, 46.932157743812894], [3.071627165431809, 46.9316473178158]]}"
226306;Raccordement d'Arras-Sud;25000 volts alternatif;1;000+000;010+687;77a92d26-e28c-11e8-92ff-01b064e0362d;690664.6675999984;7010345.517299999;683232.2511000037;7017347.274;2.869423311657152;50.19114004416671;2.765172623902929;50.25385750780973;50.1911400442,2.86942331166;50.2538575078,2.7651726239;50.2219205248,2.81515672747;"{""type"": ""LineString"", ""coordinates"": [[2.869423311657151, 50.19114004415105], [2.868583373446299, 50.19377973873053], [2.868520424442544, 50.194455377749264], [2.867481584379683, 50.19856348548382], [2.867222172228582, 50.199466761018506], [2.866815324443442, 50.20057415559381], [2.865707767114175, 50.202796473584876], [2.865289976368016, 50.20339314617722], [2.864098703383494, 50.20482965674033], [2.862306175670343, 50.20675261003991], [2.860625251970908, 50.208109962492], [2.858711666887126, 50.20945130920921], [2.85711745658245, 50.21038443749911], [2.855597116299945, 50.211152636570944], [2.853400579357704, 50.21209021276043], [2.85147458833346, 50.21274466053494], [2.847950835920881, 50.213764897139676], [2.845390228728642, 50.214392192836634], [2.842680879363678, 50.21504414779163], [2.826112229122431, 50.21902941579704], [2.815915307966756, 50.22148604893396], [2.808586104631168, 50.22325949158132], [2.787115001511943, 50.228451587985035], [2.783118200411689, 50.22940345683934], [2.780390056037479, 50.23016387330492], [2.778874172252398, 50.230611598027835], [2.778279830647339, 50.230787133156056], [2.776351751604429, 50.231532331323535], [2.774915529561781, 50.23217332039594], [2.773000934747739, 50.23319696693831], [2.771281812685459, 50.23422878923339], [2.770274950815511, 50.23498873225201], [2.769432004643461, 50.23572270344231], [2.768547956133256, 50.236482860863894], [2.767930589942189, 50.237138436296966], [2.767168885342939, 50.238003890801295], [2.766529913000091, 50.23889584229759], [2.766359893548456, 50.239174181775574], [2.765704470246853, 50.240247148601505], [2.765290606832379, 50.24116578901816], [2.76492569568551, 50.24209018542679], [2.764855393340243, 50.24226826992121], [2.764542866581546, 50.24341038781316], [2.764373209353888, 50.24465785262038], [2.764367402915838, 50.2459056287634], [2.764766189510165, 50.24824434490063], [2.765125690203602, 50.25022834598018], [2.765240068259056, 50.25206739374022], [2.765172623902928, 50.253857507794365]]}"
974000;Ligne de St-Cloud à St-Nom-la-Bretèche-Forêt-de-Marly;25000 volts alternatif;1;014+782;030+115;77aac620-e28c-11e8-92ff-01b064e0362d;642016.5931999981;6860339.047400001;630603.0138000026;6863820.474300001;2.209983705809441;48.84049030729682;2.053920539857886;48.8706692893482;48.8404903073,2.20998370581;48.8706692893,2.05392053986;48.8535121327,2.12751199516;"{""type"": ""LineString"", ""coordinates"": [[2.20998370580944, 48.84049030727466], [2.20837434437404, 48.84020688244974], [2.207831012132869, 48.84017636444051], [2.207133338993023, 48.840114693645994], [2.206514079998698, 48.84005995061993], [2.204434823758651, 48.8400102449632], [2.199031589208004, 48.83989427924334], [2.196131467356345, 48.839831935396354], [2.194484109809959, 48.839776049033794], [2.191706724503393, 48.83969180302127], [2.190835822039107, 48.83955380119947], [2.190277709406599, 48.83946535942615], [2.189207239152048, 48.839135070109116], [2.188219897525369, 48.83873800290638], [2.186877824121455, 48.83806803948172], [2.185143762308236, 48.837232175756604], [2.184743836658137, 48.83703939359156], [2.184634468059162, 48.83698667267101], [2.183818363211702, 48.83671599686809], [2.180666779110977, 48.83618031567643], [2.170323299368651, 48.83493745377765], [2.163503357858342, 48.834117453030366], [2.161281511925417, 48.833889702960704], [2.160563142053448, 48.833831399643444], [2.159443598006512, 48.83388697639102], [2.158217701804033, 48.834064894656954], [2.15697740499824, 48.83446746996825], [2.155860392751238, 48.83503188433474], [2.154931157025096, 48.835632754129875], [2.153226589953297, 48.83640307302037], [2.151628051266109, 48.83710995983441], [2.151377535205103, 48.83721064289333], [2.150520861097026, 48.837554935828805], [2.149926250366005, 48.83775370616731], [2.14851422932591, 48.83803253924506], [2.146343503771864, 48.83845940699464], [2.144752026370268, 48.83881767546835], [2.143563367592751, 48.839176122003884], [2.142322079142594, 48.83975610508287], [2.140479977785318, 48.84110587281218], [2.138431111656376, 48.842490903530255], [2.136724200461341, 48.84374630875317], [2.136386185192347, 48.84403541279196], [2.134411443577229, 48.84541867274888], [2.134286837356051, 48.84550836245963], [2.132639494020764, 48.84669406573442], [2.132203750153895, 48.847108966023484], [2.131587752498157, 48.84791678627101], [2.13145933545477, 48.84821051147127], [2.131312901275665, 48.84854544123896], [2.131173156139289, 48.84944395638721], [2.131188911585089, 48.84955076707663], [2.13123946509123, 48.84989344933409], [2.131345613658025, 48.850510311887774], [2.132008928532558, 48.853302365377914], [2.132278146521586, 48.85489702340292], [2.132185715761407, 48.85547409806091], [2.131840420514558, 48.85702525826226], [2.131499397647018, 48.85831880464176], [2.131145241958751, 48.85897985817388], [2.130806555099903, 48.85942241748473], [2.130206274855114, 48.859941147370805], [2.129536952268044, 48.86034226191375], [2.128714988497955, 48.860671996136055], [2.128534428578578, 48.86071772305669], [2.127790434153789, 48.86090613640745], [2.126904505894208, 48.861039389073696], [2.124248167922572, 48.86107961136824], [2.123355623623407, 48.86117394640991], [2.122562749406357, 48.86132970519966], [2.121648311735195, 48.861525988074675], [2.120211162254, 48.862031786158], [2.119312200086114, 48.862523772422726], [2.118300749044595, 48.86309102077965], [2.115986005363718, 48.86398264098845], [2.115176392220046, 48.86427333621787], [2.11510151442607, 48.864311623736405], [2.114484031187285, 48.86462735309544], [2.113729178704721, 48.86517608459275], [2.113247916207468, 48.865640959524086], [2.112812513177562, 48.86619205138209], [2.112675839954194, 48.86657359678248], [2.112340659078369, 48.86818722340743], [2.111948164813755, 48.868996271202946], [2.111470949888326, 48.86953950269248], [2.11066472993257, 48.87016811024812], [2.110017295138718, 48.87048873653613], [2.109147980015327, 48.87080236855022], [2.108003441622162, 48.871053881118556], [2.106752258019725, 48.87109680539003], [2.105345378762376, 48.871086297939705], [2.102539510650925, 48.87106529258108], [2.100681238626866, 48.87107476625385], [2.09902292264993, 48.871155983080214], [2.09442701039785, 48.871747975064395], [2.091407670133675, 48.872136788463344], [2.088003996762333, 48.87253249756745], [2.086842245127735, 48.87258383055083], [2.085957504612193, 48.872508986541405], [2.084664289914488, 48.87228156855418], [2.084052295049106, 48.87205558561701], [2.083438835631294, 48.87181821842482], [2.083295203260283, 48.87176264189484], [2.078818506654887, 48.86925335176483], [2.076874271756768, 48.86810630778084], [2.076219108342976, 48.867679656292935], [2.075522305914351, 48.866932578640004], [2.074786096146619, 48.86574017097061], [2.074208910439029, 48.86492374223055], [2.073579694443614, 48.86437235731559], [2.073336928949293, 48.8642402633913], [2.072677247462494, 48.86388131091026], [2.07168949145765, 48.86353012787672], [2.070187117909326, 48.86326257284641], [2.068009299642804, 48.86293412384027], [2.067859358880042, 48.86291668629155], [2.067122474768749, 48.86283098698529], [2.066117067022008, 48.86280753133066], [2.064671731254855, 48.86297147611346], [2.063398926325946, 48.86327034760789], [2.062420330933399, 48.86368530477645], [2.060937673006514, 48.86457831613574], [2.060208034456787, 48.86500980155802], [2.059359920445974, 48.86544815974139], [2.058360935998987, 48.86572136931745], [2.05741195346625, 48.86584662467227], [2.056464945868232, 48.865862584941794], [2.054827133053073, 48.865710966772866], [2.053915199094475, 48.86575060634619], [2.05304661885329, 48.86600918753949], [2.052545402918587, 48.86623944212007], [2.052091342319174, 48.866546645589125], [2.051633068407225, 48.866950495179466], [2.05125363461889, 48.86769213714599], [2.051250278868289, 48.86777496113447], [2.05122804653512, 48.868323747243785], [2.051611009368181, 48.86894930350759], [2.052303116744741, 48.86961447118206], [2.053123166460705, 48.870215607365104], [2.053920539857885, 48.8706692893262]]}"
991300;Raccordement de Gagny-Tronc-Commun;25000 volts alternatif;1;000+000;002+184;77aae5e6-e28c-11e8-92ff-01b064e0362d;665559.5952999964;6863857.677499998;667678.6279999986;6864127.441399999;2.530458802977541;48.8738217766004;2.559327364180762;48.87635757260924;48.8738217766,2.53045880298;48.8763575726,2.55932736418;48.8773137226,2.54414414425;"{""type"": ""LineString"", ""coordinates"": [[2.530458802977539, 48.87382177657841], [2.531000130104607, 48.87397202525577], [2.531757532810713, 48.874259316537874], [2.532445744594057, 48.87467353190066], [2.532916018412216, 48.87518196292217], [2.53346425824668, 48.876034861333586], [2.533671196133646, 48.87670857252245], [2.534355893087181, 48.87760617700131], [2.534834164832211, 48.877964878153335], [2.535517004720204, 48.87836817424965], [2.536605024486991, 48.8787443029838], [2.537490299304752, 48.87883273267032], [2.539745841623069, 48.87882017363105], [2.541445781461687, 48.8785535894111], [2.543133813519887, 48.87826998256229], [2.547375384284868, 48.87784257583722], [2.549321488243959, 48.87763950447385], [2.549740549207657, 48.87749463722899], [2.550367438495634, 48.87727792029947], [2.55161293196324, 48.87714303103243], [2.559327364180761, 48.87635757258726]]}"
277100;Raccordement de St-Sauveur;25000 volts alternatif;1;000+000;001+040;77ae2acc-e28c-11e8-92ff-01b064e0362d;706105.6534999982;7058403.319400001;705217.0293999985;7058747.1044000015;3.086135303792228;50.62260270006236;3.073603597508174;50.62569602718498;50.6226027001,3.08613530379;50.6256960272,3.07360359751;50.625084249,3.08013604058;"{""type"": ""LineString"", ""coordinates"": [[3.086135303792227, 50.62260270004861], [3.08505399979262, 50.62327999996908], [3.083829999919589, 50.62415700023275], [3.082853999596913, 50.62476699991934], [3.081877999719301, 50.625396999754685], [3.081341000136411, 50.625648000081874], [3.080859000192699, 50.62582400010577], [3.080431000546682, 50.62592299988899], [3.080065999924468, 50.62595000012799], [3.079765999906891, 50.62595700032644], [3.079423000245788, 50.625923000064454], [3.078436000222727, 50.62578200030756], [3.077888000559777, 50.6257130003413], [3.077448999810176, 50.62567100030834], [3.076751000527717, 50.625664000358796], [3.075324000246942, 50.62569000002398], [3.073603597508173, 50.62569602717126]]}"
